concept,instance_id,sense,sentence
church.NOUN,church.NOUN.000197,church%1:14:00::,"The Augustinianism of the Reformers struggled against Pelagianism, a heresy that they perceived in the Catholic Church of their day."
church.NOUN,church.NOUN.000198,church%1:14:00::,"In 1912, he first moved to Australia where he had been appointed the chaplain to Melbourne Church of England Grammar School, an independent boarding school in Melbourne. In 1915, one year after the start of the First World War, Bickersteth returned to England with the intention of becoming a military chaplain."
church.NOUN,church.NOUN.000199,church%1:14:00::,They still have community centers and churches in these countries.
church.NOUN,church.NOUN.000200,church%1:14:00::,"They frequently spoke the Polish language among themselves, and tried to promote a version of Church Slavonic with elements of the local Ukrainian vernacular as well as the Russian language as a literary language for western Ukraine This language was never standardized, however."
church.NOUN,church.NOUN.000201,church%1:14:00::,"And, this anti-imperialism extended also to the theory of missionary obligation that developed within the Dutch Reformed Church: the kingdom of God will grow within the sphere of influence assigned to the church by divine providence, as children are taught the Gospel by their parents and family."
church.NOUN,church.NOUN.000202,church%1:14:00::,In 1982 it adopted the name the Korean Church.
church.NOUN,church.NOUN.000203,church%1:14:00::,The church is now completely independent from the Associate Reformed Church USA.
church.NOUN,church.NOUN.000204,church%1:14:00::,Pope Pius addressed specifically the Ruthenian Catholic Church located in the Ukraine.
church.NOUN,church.NOUN.000205,church%1:14:00::,It is the only medieval church in Bosnia which remained a church.
church.NOUN,church.NOUN.000206,church%1:06:00::,"Established in 1592, the current church dates to 1929."
church.NOUN,church.NOUN.000207,church%1:06:00::,Grimes had the old church removed to Ferry Road and construction of a new cathedral began in 1901.
church.NOUN,church.NOUN.000208,church%1:14:00::,"Russian sectarianism The Russian Orthodox Church has a long history of opposing heresies, beginning with Bogomilism and the Old Believers, a sect opposing the reforms introduced in Tsarist Russia under Patriarch Nikon in 1666."
church.NOUN,church.NOUN.000209,church%1:14:00::,"Others however, such as The Way International, have been denounced as cults by the Christian anti-cult movement. Two movements, which are entirely unrelated in their founding, but share a common element of an additional Messiah (or incarnation of Christ) are the Unification Church and the Rastafari movement."
church.NOUN,church.NOUN.000210,church%1:14:00::,"Unlike the Catholic Church, the Eastern Orthodox Church is itself a communion of fully independent autocephalous churches (or ""jurisdictions"") that mutually recognize each other to the exclusion of others."
church.NOUN,church.NOUN.000211,church%1:14:00::,"Rather, they prefer to use the name of whichever Church they belong to -- Ukrainian Catholic, Coptic Catholic, Assyrian-Chaldean Catholic, etc.."
church.NOUN,church.NOUN.000212,church%1:14:00::,"These churches, and a few others, reject denominationalism."
church.NOUN,church.NOUN.000213,church%1:14:00::,"Today, the Assyrian and Roman Catholic Church view this schism as largely linguistic, due to problems of translating very delicate and precise terminology from Latin to Aramaic and vice versa (see Council of Ephesus)."
church.NOUN,church.NOUN.000214,church%1:14:00::,"There also exist some non-traditional groups that the majority of other Christians view as apostate or heretical, and not as legitimate versions of Christianity. Comparisons between denominational churches must be approached with caution."
church.NOUN,church.NOUN.000215,church%1:14:00::,"Rejecting the official church, they considered their religious organization as a homogeneous community, without division into laymen and clergy. In the 1830s, Ivan Grigorev Kanygin founded religious communities with communal practices in the Novouzensk region."
church.NOUN,church.NOUN.000216,church%1:14:00::,"Eastern Christian denominations are represented mostly in Eastern Europe, North Asia, the Middle East and Northeast Africa. Christians have various doctrines about the Church (the body of the faithful that they believe Jesus Christ established) and about how the divine church corresponds to Christian denominations."
church.NOUN,church.NOUN.000217,church%1:14:00::,Roman Catholics do not describe themselves as a denomination but rather as the original Holy and Universal Church; which all other branches broke off from in schism.
church.NOUN,church.NOUN.000218,church%1:14:00::,"For example, in some churches, congregations are part of a larger church organization, while in other groups, each congregation is an independent autonomous organization."
church.NOUN,church.NOUN.000219,church%1:14:00::,"Each church makes mutually exclusive claims for itself to be the direct continuation of the Church founded by Jesus Christ, from whom other denominations later broke away."
church.NOUN,church.NOUN.000220,church%1:14:00::,"Some evangelical groups describe themselves as interdenominational fellowships, partnering with local churches to strengthen evangelical efforts, usually targeting a particular group with specialized needs, such as students or ethnic groups."
church.NOUN,church.NOUN.000221,church%1:14:00::,"Christianity is the largest religion in the world (making up approximately one-third of the population) and the various divisions have commonalities and differences in tradition, theology, church government, doctrine, and language. The largest schism or division in many classification schemes is between the families of Eastern and Western Christianity."
church.NOUN,church.NOUN.000222,church%1:14:00::,"They do not recognize any single bishop as universal church leader, but rather each bishop governs only his own diocese."
church.NOUN,church.NOUN.000223,church%1:14:00::,"Jesus commissioned the first twelve apostles (see Biblical Figures for the list of the Twelve), and they, in turn laid hands on subsequent church leaders to ordain (commission) them for ministry."
church.NOUN,church.NOUN.000224,church%1:14:00::,"Though adherents of Eastern Catholicism are fully part of the Catholic communion, most do not to use the term ""Roman Catholic"" to describe themselves, associating that name instead with members of the Latin Church."
church.NOUN,church.NOUN.000225,church%1:14:00::,"Many earlier heretical groups either died off for lack of followers and suppression by the church at large (such as Apollinarians, Montanists, and Ebionites)."
church.NOUN,church.NOUN.000226,church%1:14:00::,"New Thought Movement Another group of churches are known under the banner of ""New Thought""."
church.NOUN,church.NOUN.000227,church%1:14:00::,"Groups that are members of a branch, while sharing historical ties and similar doctrines, are not necessarily in communion with one another. There were some movements considered heresies by the early church which do not exist today and are not generally referred to as denominations."
church.NOUN,church.NOUN.000228,church%1:14:00::,Sixteenth-century Protestants separated from the Catholic Church because of theologies and practices that they considered to be in violation of their own interpretation.
church.NOUN,church.NOUN.000229,church%1:14:00::,The Assyrian Church therefore represents a third Eastern Christian communion in its own right.
church.NOUN,church.NOUN.000230,church%1:14:00::,"The first church council was called in Jerusalem to address just this issue, and the deciding opinion was written by James the Just, the first bishop of Jerusalem and a pivotal figure in the Christian movement."
church.NOUN,church.NOUN.000231,church%1:14:00::,"Each of these churches identify to different degrees with Christianity, Unity and Divine Science being the most explicit in the use of the Bible."
church.NOUN,church.NOUN.000232,church%1:14:00::,"Non-U. S. groups include the Churches of Christ in Australia, the Evangelical Christian Church in Canada, the Churches of Christ in Europe."
church.NOUN,church.NOUN.000233,church%1:14:00::,"Protestant leaders differ greatly from the views of the leaders of the Roman Catholic Church and the Eastern Orthodox Church, the two largest Christian denominations."
church.NOUN,church.NOUN.000234,church%1:14:00::,"Western Christian denominations prevail in Western, Northern, Central and Southern Europe, Sub-Saharan Africa, the Americas and Oceania. The Eastern Orthodox Church, with an estimated 225 -- 300 million adherents, is the second-largest Christian organization in the world and also considers itself the original pre-denominational church."
